snippet_path,python_version,status,iterations,elapsed_seconds,used_knowledge_graph,requirements,final_error_type
/gists/1815146/snippet.py,3.8,failed,5,53.26,True,"{""gi-gtk"": ""3.24.22"", ""PyGObject"": ""3.30.0""}",no_matching_distribution
/gists/1818351/snippet.py,3.8,success,1,13.82,True,"{""django"": ""3.1""}",
/gists/1820074/snippet.py,3.8,success,1,14.65,False,{},
/gists/1820829/snippet.py,3.8,failed,5,82.07,False,"{""jinja2"": ""3.1.2"", ""flask"": ""2.3.2""}",no_matching_distribution
/gists/1823320/snippet.py,3.8,failed,5,68.28,False,"{""django"": ""4.2.1"", ""registration"": ""2.0.1"", ""django-registration"": ""^2.0.1""}",no_matching_distribution
/gists/18235723e926be0afbdd/snippet.py,3.8,failed,5,76.25,False,"{""requests"": ""2.28.1""}",unknown
/gists/1825401/snippet.py,3.8,failed,5,66.03,True,"{""sublime"": ""0.1.0"", ""sublime_plugin"": ""1.0.0""}",module_not_found
/gists/1835224/snippet.py,3.8,failed,5,78.97,False,"{""requests"": ""2.28.1""}",unknown
/gists/1844928/snippet.py,3.8,failed,5,65.61,False,"{""requests"": ""2.28.1""}",no_matching_distribution
/gists/18531dba2bec928424c0/snippet.py,3.8,success,1,29.91,True,"{""pyspark"": ""2.3.2""}",
/gists/1858252/snippet.py,3.8,success,3,36.63,True,"{""numpy"": ""1.24.4"", ""scipy"": ""1.10.1""}",no_matching_distribution
/gists/1860715/snippet.py,3.8,failed,5,74.15,False,{},unknown
/gists/1871929/snippet.py,3.8,failed,5,74.13,False,{},unknown
/gists/1873692/snippet.py,3.8,failed,5,67.34,False,"{""requests"": ""2.28.2""}",no_matching_distribution
/gists/1876859/snippet.py,3.8,failed,5,78.75,False,"{""requests"": ""2.28.2""}",unknown
/gists/1877577/snippet.py,3.8,failed,5,78.23,False,"{""requests"": ""2.28.1""}",unknown
/gists/187895beb89f0a1b3a54/snippet.py,3.8,success,4,93.12,True,"{""keras"": ""2.11.0"", ""numpy"": ""1.23.5"", ""tensorflow"": ""2.11.0""}",module_not_found
/gists/1878983/snippet.py,3.8,success,1,63.95,True,"{""twisted"": ""24.3.0""}",
/gists/1879626/snippet.py,3.8,failed,5,56.87,False,"{""requests"": ""^2.28.1""}",unknown
/gists/1882562/snippet.py,3.8,success,2,31.18,True,"{""matplotlib"": ""3.5.1"", ""numpy"": ""1.24.0"", ""scipy"": ""1.10.1""}",no_matching_distribution
/gists/18a73aa5dab4b574e2f5/snippet.py,3.8,success,1,13.82,True,"{""django"": ""3.1""}",
/gists/18a8e06c2b179bb78353fbacfeee82da/snippet.py,3.8,failed,5,40.21,True,"{""telegram"": ""13.0.0""}",no_matching_distribution
/gists/18e6b6ed5d69b057e773/snippet.py,3.8,failed,5,51.76,True,"{""workflow"": ""2.1.0""}",unknown
/gists/1907f96e6e680bbeb15393d4f441b55e/snippet.py,3.8,failed,5,73.67,False,{},unknown
/gists/1911238/snippet.py,3.8,failed,5,85.37,True,"{""eyed3"": ""0.9.4""}",module_not_found
/gists/1912053/snippet.py,3.8,failed,5,50.18,True,"{""gtk"": ""3.24.20"", ""pango"": ""1.46.0""}",no_matching_distribution
/gists/19154831c2049a69e8d53dea8cf3e744/snippet.py,3.8,failed,5,78.58,False,{},unknown
/gists/1918389/snippet.py,3.8,failed,5,79.68,False,"{""requests"": ""2.28.1""}",unknown
/gists/1919511/snippet.py,3.8,failed,5,78.51,False,"{""requests"": ""2.28.1""}",unknown
/gists/191d15e28c39246a2525/snippet.py,3.8,failed,5,56.39,False,"{""requests"": ""^2.28.1""}",unknown
/gists/1920535/snippet.py,3.8,failed,5,74.22,False,{},unknown
/gists/1927a29f642593861afc/snippet.py,3.8,failed,5,55.76,False,"{""requests"": ""^2.28.1""}",unknown
/gists/1928063/snippet.py,3.8,success,1,13.77,True,"{""django"": ""3.1""}",
/gists/19284bd220165758a0c953ae25108b6b/snippet.py,3.8,failed,5,45.7,True,"{""bpy"": ""3.0.1"", ""mathutils"": ""3.1.2"", ""numpy"": ""1.22.4""}",no_matching_distribution
/gists/19317d3e4b9a58f2355e7643040d483a/snippet.py,3.8,failed,5,49.58,True,"{""UpdateManager"": ""latest""}",no_matching_distribution
/gists/1935808/snippet.py,3.8,failed,5,77.81,False,"{""requests"": ""2.28.1""}",unknown
/gists/1940208/snippet.py,3.8,failed,5,71.23,False,"{""typing"": ""3.11.0"", ""setuptools"": ""66.0.0""}",no_matching_distribution
/gists/1943426/snippet.py,3.8,failed,5,84.83,True,"{""django"": ""4.1.1""}",unknown
/gists/1947166/snippet.py,3.8,failed,5,51.81,False,"{""requests"": ""^2.28.1""}",unknown
/gists/1950267/snippet.py,3.8,failed,5,85.36,True,{},module_not_found
/gists/1951709/snippet.py,3.8,failed,5,92.31,True,"{""PyQt5"": ""5.15.8""}",module_not_found
/gists/1969d4648458cf876af92b3507856d70/snippet.py,3.8,failed,5,93.99,False,"{""requests"": ""2.28.1"", ""beautifulsoup4"": ""4.11.1"", ""numpy"": ""1.23.5""}",unknown
/gists/1971061/snippet.py,3.8,failed,5,46.54,True,"{""flexget"": ""3.11.49"", ""putio"": ""latest""}",no_matching_distribution
/gists/1997771/snippet.py,3.8,success,1,19.77,False,{},
/gists/19a4b105d1dff9a591b8/snippet.py,3.8,failed,5,38.01,True,"{""execjs"": ""latest""}",no_matching_distribution
/gists/19d2397ff8da1952556cf2417d965f6c/snippet.py,3.8,failed,5,77.0,False,"{""requests"": ""2.28.1""}",unknown
/gists/1a43c785226a06a72872/snippet.py,3.8,failed,5,37.3,True,"{""hexchat"": ""latest""}",no_matching_distribution
/gists/1ad56b7720af8d706e7f22cbcb8c6d70/snippet.py,3.8,success,4,86.51,True,"{""keras"": ""2.11.0"", ""numpy"": ""1.21.5"", ""tensorflow"": ""2.11.0""}",no_matching_distribution
/gists/1aefa4509e066690b892/snippet.py,3.8,success,1,18.85,True,"{""keras"": ""0.3.1""}",
/gists/1b42a20c8f3eb9bb7cb8/snippet.py,3.8,failed,5,65.67,True,"{""PySide6"": ""6.4.0""}",module_not_found
/gists/1b49c03968b2c83897a4a15c78980b18/snippet.py,3.8,success,2,69.08,True,"{""numpy"": ""1.23.4"", ""progressbar"": ""2.5"", ""torch"": ""1.13.1""}",no_matching_distribution
/gists/1b94c541ffc158d3e668810b75d69405/snippet.py,3.8,failed,5,50.35,False,"{""dateutil"": ""2.8.1"", ""requests"": ""2.28.2""}",no_matching_distribution
/gists/1bd64fbbbc07f2a7634bcb9275929dac/snippet.py,3.8,failed,5,46.98,True,"{""idaapi"": ""7.4"", ""idautils"": ""0.11.0""}",no_matching_distribution
/gists/1c160c9eee91fd44c587/snippet.py,3.8,failed,5,60.45,False,"{""requests"": ""2.28.2"", ""beautifulsoup4"": ""4.11.1""}",unknown
/gists/1c3176fe9e38dcaadd1e56c2f15c95d9/snippet.py,3.8,failed,5,78.3,True,"{""autodesk_maya"": ""2023.1""}",module_not_found
/gists/1c48360bde201b3d54ab/snippet.py,3.8,failed,5,71.07,False,{},no_matching_distribution
/gists/1c9b352ba19b5e33f9c4/snippet.py,3.8,failed,5,56.8,True,"{""xbmc"": ""latest""}",module_not_found
/gists/1cae669defce037511ada4e0ed01b3cd/snippet.py,3.8,failed,5,51.5,False,"{""PIL"": ""8.2.2"", ""mapproxy"": ""1.0.0""}",no_matching_distribution
/gists/1cb4d81fed37fd06ef60d08c1181f557/snippet.py,3.8,failed,5,111.86,True,"{""matplotlib"": ""3.5.1"", ""numpy"": ""1.23.5"", ""tensorflow"": ""2.12.0""}",version_conflict
/gists/1cb65c4b5be2575ea3ab/snippet.py,3.8,failed,5,79.56,False,"{""requests"": ""2.28.2""}",unknown
/gists/1cd6ce82490d2c0f2e0a/snippet.py,3.8,failed,5,68.73,True,"{""sublime_plugin"": ""0.1.0""}",no_matching_distribution
/gists/1cec2b3d8aeaaa102e3b/snippet.py,3.8,failed,5,47.53,True,"{""gobject"": ""0.5.0"", ""gtk"": ""3.24.21""}",no_matching_distribution
/gists/1d08fa7af5ab846211ace2447e1e3e8a/snippet.py,3.8,failed,5,62.71,True,{},no_matching_distribution
/gists/1d596ca757a541da96ac3caa6f291229/snippet.py,3.8,failed,5,85.37,False,"{""requests"": ""2.28.1""}",unknown
/gists/1d5b3ad08201b7df48c7f25a169d0021/snippet.py,3.8,success,2,57.58,True,"{""tensorflow"": ""2.12.0""}",no_matching_distribution
/gists/1d7cb531bb8fff8c228b7710126bcc33/snippet.py,3.8,success,1,15.42,False,"{""PyYAML"": ""6.0""}",
/gists/1d878d0401b28b281eb75016ed29f2ee/snippet.py,3.8,success,3,70.34,True,"{""keras"": ""2.11.0"", ""numpy"": ""1.23.5"", ""tensorflow"": ""2.11.0""}",module_not_found
/gists/1da13f548200d9fb2b06/snippet.py,3.8,failed,5,79.99,False,"{""requests"": ""2.28.1""}",unknown
/gists/1ddc318b4124ed152f6d/snippet.py,3.8,success,1,13.84,True,"{""django"": ""3.1""}",
/gists/1df6d34cd1b2861eb6b7432ee7245ccd/snippet.py,3.8,failed,5,78.39,False,"{""requests"": ""2.28.1""}",unknown
/gists/1e1d383fb21841e8f144/snippet.py,3.8,failed,5,227.85,True,"{""matplotlib"": ""3.5.1"", ""numpy"": ""1.23.4"", ""tensorflow"": ""2.13.1""}",module_not_found
/gists/1e2600ed62d5e76b21ee/snippet.py,3.8,success,1,39.06,False,"{""ggplot"": ""0.10.0"", ""pandas"": ""1.4.3"", ""scikit-learn"": ""1.0.2""}",
/gists/1e5404260b7e3a8ba4ba0a0d62c0cf75/snippet.py,3.8,success,1,15.82,False,"{""Pillow"": ""9.0.0""}",
/gists/1e58686b6d5193cbaf30/snippet.py,3.8,failed,5,80.17,False,"{""requests"": ""2.28.1""}",unknown
/gists/1e7c18c6f6eda87f1cb4995b0e6a22a5/snippet.py,3.8,success,1,51.35,True,"{""torch"": ""1.13.1""}",
/gists/1e7c794842755683162b/snippet.py,3.8,success,1,15.89,False,{},
/gists/1e7e3c1da32d00f8ce0dff6b86fd45fe/snippet.py,3.8,success,1,12.62,True,"{""netifaces"": ""0.11.0""}",
/gists/1e8ab5bcf1a3af2c20de/snippet.py,3.8,success,1,13.91,True,"{""dropbox"": ""12.0.2""}",
/gists/1ebaeaaa7f7408647fef/snippet.py,3.8,failed,5,49.71,False,"{""pyttsx"": ""2.12.0"", ""speech_recognition"": ""3.9.0""}",no_matching_distribution
/gists/1ed9763ab4aa98516a7d/snippet.py,3.8,failed,5,84.58,False,"{""requests"": ""2.28.1""}",unknown
/gists/1f140573b37939e78eb5/snippet.py,3.8,failed,5,103.0,False,"{""cryptography"": ""3.4.6""}",module_not_found
/gists/1f66e4d58074d64c8268/snippet.py,3.8,failed,5,42.67,False,"{""bs4"": ""4.11.1"", ""img2pdf"": ""1.5.1""}",no_matching_distribution
/gists/1f8dfb1b5c82627ae3efcfbbadb9f514/snippet.py,3.8,failed,5,49.75,True,"{""io"": ""1.0.0"", ""matplotlib"": ""3.5.1"", ""numpy"": ""1.21.5"", ""tensorflow"": ""2.10.0""}",no_matching_distribution
/gists/1fa4f3360ffdb1e69507/snippet.py,3.8,failed,5,75.91,False,"{""requests"": ""2.28.1""}",unknown
/gists/1fe7b9ef3e6108216759/snippet.py,3.8,success,2,28.54,False,{},no_matching_distribution
/gists/2005165/snippet.py,3.8,failed,5,79.57,False,"{""requests"": ""2.28.1""}",unknown
/gists/20089f4abf9706d0cdc4/snippet.py,3.8,success,1,30.4,False,"{""numpy"": ""1.23.5"", ""scikit-learn"": ""1.2.2"", ""theano"": ""latest""}",
/gists/2011426/snippet.py,3.8,success,2,26.87,True,"{""matplotlib"": ""3.5.1"", ""numpy"": ""1.24.1"", ""scipy"": ""1.10.0""}",no_matching_distribution
/gists/2019037/snippet.py,3.8,failed,5,78.94,False,"{""requests"": ""2.28.1""}",unknown
/gists/2020955/snippet.py,3.8,failed,5,78.42,False,"{""requests"": ""2.28.1""}",unknown
/gists/2021781/snippet.py,3.8,success,2,26.1,False,"{""Pillow"": ""9.3.0""}",no_matching_distribution
/gists/2025129/snippet.py,3.8,success,1,13.88,True,"{""django"": ""3.1""}",
/gists/2030390/snippet.py,3.8,failed,5,59.65,False,"{""mysqlclient"": ""2.3.12""}",unknown
/gists/2031484/snippet.py,3.8,failed,5,55.02,False,"{""pysolr"": ""3.0.1"", ""tastypie"": ""0.16.1""}",no_matching_distribution
/gists/2032428/snippet.py,3.8,failed,5,57.14,True,"{""sublimetext"": ""latest""}",module_not_found
/gists/2032745/snippet.py,3.8,failed,5,38.67,True,"{""sikuli"": ""1.1.1""}",no_matching_distribution
/gists/20336/snippet.py,3.8,failed,5,77.57,False,"{""requests"": ""2.28.2""}",unknown
/gists/2038329/snippet.py,3.8,failed,5,71.81,False,"{""requests"": ""2.28.1""}",unknown
/gists/204a609ee295c81c3cc202ecbe68752c/snippet.py,3.8,failed,5,50.13,False,"{""PIL"": ""8.3.2"", ""requests"": ""2.28.2"", ""selenium"": ""4.6.0""}",no_matching_distribution
/gists/2054744/snippet.py,3.8,success,1,13.86,True,"{""django"": ""3.1""}",
/gists/2061456/snippet.py,3.8,failed,5,72.32,False,"{""numpy"": ""1.23.5"", ""sklearn"": ""1.2.1""}",no_matching_distribution
/gists/2068759/snippet.py,3.8,failed,5,89.03,True,"{""twisted"": ""24.3.0""}",module_not_found
/gists/2083178/snippet.py,3.8,failed,5,65.88,False,"{""requests"": ""^2.28.1"", ""beautifulsoup4"": ""4.11.1"", ""numpy"": ""1.23.4""}",unknown
/gists/20a147e657ee5e8d8666/snippet.py,3.8,failed,5,64.59,True,"{""matplotlib"": ""3.5.1"", ""numpy"": ""1.23.4"", ""pandas"": ""1.5.3"", ""scipy"": ""1.10.1"", ""seaborn"": ""0.13.2"", ""sklearn"": ""1.0.2""}",no_matching_distribution
/gists/20a36f89546854cc434ecee70522cb8d/snippet.py,3.8,failed,5,61.3,False,"{""Pillow"": ""9.2.0"", ""appex"": ""0.2.0"", ""console"": ""0.9.0"", ""dialogs"": ""0.0.1""}",no_matching_distribution
/gists/20d90e1f21792a67eb6d27c445aa7a1f/snippet.py,3.8,success,1,15.32,False,"{""PyYAML"": ""5.4.1""}",
/gists/211868b4f589428d2626/snippet.py,3.8,failed,5,78.01,False,"{""requests"": ""2.28.1""}",unknown
/gists/2142891/snippet.py,3.8,failed,5,50.95,True,"{""django"": ""3.1"", ""httplib"": ""latest"", ""json"": ""latest""}",no_matching_distribution
/gists/215101/snippet.py,3.8,failed,5,62.38,False,"{""requests"": ""2.28.2""}",no_matching_distribution
/gists/2152643/snippet.py,3.8,failed,5,79.41,False,"{""requests"": ""2.28.2""}",unknown
/gists/215274/snippet.py,3.8,failed,5,77.9,False,"{""requests"": ""2.28.1""}",unknown
/gists/2172888/snippet.py,3.8,failed,5,74.05,False,{},unknown
/gists/217bfb7e54c6f75b9b1b2b3d73a1a43a/snippet.py,3.8,failed,5,67.37,False,"{""requests"": ""2.28.2""}",no_matching_distribution
/gists/2184906/snippet.py,3.8,failed,5,79.33,False,"{""requests"": ""2.28.1"", ""beautifulsoup4"": ""4.11.1""}",unknown
/gists/2192812/snippet.py,3.8,failed,5,74.47,False,{},unknown
/gists/21b4442b7e7f36f6a17b/snippet.py,3.8,success,2,33.53,True,"{""numpy"": ""1.23.4"", ""scipy"": ""1.10.1"", ""statsmodels"": ""0.13.4""}",no_matching_distribution
/gists/21fbffd7a7990f5e066c/snippet.py,3.8,failed,5,79.19,True,"{""app"": ""latest"", ""flask_whooshalchemy"": ""^0.56"", ""Whoosh"": ""3.0.0""}",no_matching_distribution
/gists/2203822/snippet.py,3.8,failed,5,95.6,False,"{""six"": ""1.16.0""}",unknown
/gists/220d56ea6fe9a85a4d762128b11adfba/snippet.py,3.8,success,4,75.84,True,"{""matplotlib"": ""3.5.1""}",no_matching_distribution
/gists/2213915/snippet.py,3.8,failed,5,85.23,False,"{""requests"": ""^2.28.1""}",unknown
/gists/221685a8e03a01baaf1e/snippet.py,3.8,success,1,16.13,True,"{""nbconvert"": ""7.16.4""}",
/gists/2205aa857901be69a4186b7a74334a41/snippet.py,3.8,failed,5,141.24,False,"{""matplotlib"": "">=3.7.1"", ""numpy"": ""1.23.5"", ""scikit-learn"": ""1.2.2""}",unknown
/gists/2288152/snippet.py,3.8,success,1,35.99,False,"{""Pillow"": ""9.4.0""}",
/gists/2220293/snippet.py,3.8,failed,5,119.84,False,"{""requests"": ""2.28.2""}",unknown
/gists/2229985/snippet.py,3.8,failed,5,129.52,True,"{""asyncmongo"": ""1.4.0"", ""tornado"": ""6.2.0""}",no_matching_distribution
/gists/2232681/snippet.py,3.8,failed,5,138.11,True,"{""PyQt4"": ""4.10.3"", ""PyKDE4"": ""4.14.16""}",no_matching_distribution
/gists/2245426/snippet.py,3.8,failed,5,144.65,True,"{""flask"": ""2.2.2"", ""pymongo"": ""3.12.1""}",unknown
/gists/228998/snippet.py,3.8,failed,5,129.02,False,"{""requests"": ""2.28.2""}",unknown
/gists/2280363/snippet.py,3.8,failed,5,172.0,False,"{""requests"": ""2.28.1""}",unknown
/gists/22935c16da4eda92762f/snippet.py,3.8,failed,5,63.71,True,"{""PyQt5"": ""5.15.8"", ""qgis"": ""3.24.2""}",no_matching_distribution
/gists/2301119/snippet.py,3.8,failed,5,82.46,False,"{""requests"": ""2.28.1"", ""beautifulsoup4"": ""4.11.1""}",unknown
/gists/2310005/snippet.py,3.8,failed,5,83.05,False,"{""requests"": ""2.28.1"", ""beautifulsoup4"": ""4.11.1""}",unknown
